Key Date;Legal Entity;Business Portfolio;Cohort;Factor Actuals;Factor Estimates
20211231;001;32;2017;L22200;0,00;0,00
20211231;001;32;2017;L22200;0,00;0,00
20211231;001;32;2018;L22200;100,00;100,00
20211231;001;32;2018;L22200;100,00;100,00
20211231;001;32;2018;L22200;100,00;100,00
20211231;001;32;2018;L22200;0,00;0,00
20211231;001;32;2018;L22200;100,00;100,00
20211231;001;32;2018;L22200;0,00;0,00
20211231;001;32;2018;L22200;0,00;0,00
20211231;001;32;2018;L22200;100,00;100,00
20211231;001;32;2018;L22200;0,00;0,00
20211231;001;32;2018;L22200;0,00;0,00
20211231;001;32;2019;L22200;100,00;100,00
20211231;001;32;2019;L22200;100,00;100,00
20211231;001;32;2019;L22200;100,00;100,00
20211231;001;32;2019;L22200;0,00;0,00
20211231;001;32;2019;L22200;100,00;100,00
20211231;001;32;2019;L22200;0,00;0,00
20211231;001;32;2019;L22200;0,00;0,00
20211231;001;32;2019;L22200;100,00;100,00
20211231;001;32;2019;L22200;0,00;0,00
20211231;001;32;2019;L22200;0,00;0,00
20211231;001;32;2020;L22200;100,00;100,00
20211231;001;32;2020;L22200;100,00;100,00
20211231;001;32;2020;L22200;100,00;100,00
20211231;001;32;2020;L22200;0,00;0,00
20211231;001;32;2020;L22200;100,00;100,00
20211231;001;32;2020;L22200;0,00;0,00
20211231;001;32;2020;L22200;0,00;0,00
20211231;001;32;2020;L22200;100,00;100,00
20211231;001;32;2020;L22200;0,00;0,00
20211231;001;32;2020;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;100,00;100,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;32;2021;L22200;0,00;0,00
20211231;001;41;2002;L32100;100,00;100,00
20211231;001;41;2002;L32100;100,00;100,00
20211231;001;41;2002;L32100;100,00;100,00
20211231;001;41;2002;L32100;100,00;100,00
20211231;001;41;2002;L32100;0,75;0,75
20211231;001;41;2002;L32100;99,25;99,25
20211231;001;41;2002;L32100;0,00;0,00
20211231;001;41;2002;L32100;0,00;0,00
20211231;001;41;2002;L32100;0,00;0,00
20211231;001;41;2002;L32100;0,00;0,00
20211231;001;41;2002;L32200;100,00;100,00
20211231;001;41;2002;L32200;100,00;100,00
20211231;001;41;2002;L32200;100,00;100,00
20211231;001;41;2002;L32200;100,00;100,00
20211231;001;41;2002;L32200;2,12;2,12
20211231;001;41;2002;L32200;97,88;97,88
20211231;001;41;2002;L32200;0,00;0,00
20211231;001;41;2002;L32200;0,00;0,00
20211231;001;41;2002;L32200;0,00;0,00
20211231;001;41;2002;L32200;0,00;0,00
20211231;001;41;2003;L32100;100,00;100,00
20211231;001;41;2003;L32100;100,00;100,00
20211231;001;41;2003;L32100;100,00;100,00
20211231;001;41;2003;L32100;0,00;0,00
20211231;001;41;2003;L32100;100,00;100,00
20211231;001;41;2003;L32100;0,00;0,00
20211231;001;41;2003;L32100;0,00;0,00
20211231;001;41;2003;L32100;0,00;0,00
20211231;001;41;2003;L32100;100,00;100,00
20211231;001;41;2003;L32100;0,00;0,00
20211231;001;41;2003;L32200;100,00;100,00
20211231;001;41;2003;L32200;100,00;100,00
20211231;001;41;2003;L32200;100,00;100,00
20211231;001;41;2003;L32200;0,00;0,00
20211231;001;41;2003;L32200;100,00;100,00
20211231;001;41;2003;L32200;0,00;0,00
20211231;001;41;2003;L32200;100,00;100,00
20211231;001;41;2003;L32200;0,00;0,00
20211231;001;41;2003;L32200;0,00;0,00
20211231;001;41;2003;L32200;0,00;0,00
20211231;001;41;2004;L32100;100,00;100,00
20211231;001;41;2004;L32100;100,00;100,00
20211231;001;41;2004;L32100;100,00;100,00
20211231;001;41;2004;L32100;0,00;0,00
20211231;001;41;2004;L32100;100,00;100,00
20211231;001;41;2004;L32100;0,00;0,00
20211231;001;41;2004;L32100;0,00;0,00
20211231;001;41;2004;L32100;0,00;0,00
20211231;001;41;2004;L32100;100,00;100,00
20211231;001;41;2004;L32100;0,00;0,00
20211231;001;41;2004;L32200;100,00;100,00
20211231;001;41;2004;L32200;100,00;100,00
20211231;001;41;2004;L32200;100,00;100,00
20211231;001;41;2004;L32200;0,00;0,00
20211231;001;41;2004;L32200;100,00;100,00
20211231;001;41;2004;L32200;0,00;0,00
20211231;001;41;2004;L32200;100,00;100,00
20211231;001;41;2004;L32200;0,00;0,00
20211231;001;41;2004;L32200;0,00;0,00
20211231;001;41;2004;L32200;0,00;0,00
20211231;001;41;2005;L32100;100,00;100,00
20211231;001;41;2005;L32100;100,00;100,00
20211231;001;41;2005;L32100;100,00;100,00
20211231;001;41;2005;L32100;0,00;0,00
20211231;001;41;2005;L32100;100,00;100,00
20211231;001;41;2005;L32100;0,00;0,00
20211231;001;41;2005;L32100;0,00;0,00
20211231;001;41;2005;L32100;0,00;0,00
20211231;001;41;2005;L32100;100,00;100,00
20211231;001;41;2005;L32100;0,00;0,00
20211231;001;41;2005;L32200;100,00;100,00
20211231;001;41;2005;L32200;100,00;100,00
20211231;001;41;2005;L32200;100,00;100,00
20211231;001;41;2005;L32200;0,00;0,00
20211231;001;41;2005;L32200;100,00;100,00
20211231;001;41;2005;L32200;0,00;0,00
20211231;001;41;2005;L32200;100,00;100,00
20211231;001;41;2005;L32200;0,00;0,00
20211231;001;41;2005;L32200;0,00;0,00
20211231;001;41;2005;L32200;0,00;0,00
20211231;001;41;2006;L32100;100,00;100,00
20211231;001;41;2006;L32100;100,00;100,00
20211231;001;41;2006;L32100;100,00;100,00
20211231;001;41;2006;L32100;0,00;0,00
20211231;001;41;2006;L32100;100,00;100,00
20211231;001;41;2006;L32100;0,00;0,00
20211231;001;41;2006;L32100;0,00;0,00
20211231;001;41;2006;L32100;0,00;0,00
20211231;001;41;2006;L32100;100,00;100,00
20211231;001;41;2006;L32100;0,00;0,00
20211231;001;41;2006;L32200;100,00;100,00
20211231;001;41;2006;L32200;100,00;100,00
20211231;001;41;2006;L32200;100,00;100,00
20211231;001;41;2006;L32200;0,00;0,00
20211231;001;41;2006;L32200;100,00;100,00
20211231;001;41;2006;L32200;0,00;0,00
20211231;001;41;2006;L32200;100,00;100,00
20211231;001;41;2006;L32200;0,00;0,00
20211231;001;41;2006;L32200;0,00;0,00
20211231;001;41;2006;L32200;0,00;0,00
20211231;001;41;2007;L32100;100,00;100,00
20211231;001;41;2007;L32100;100,00;100,00
20211231;001;41;2007;L32100;100,00;100,00
20211231;001;41;2007;L32100;0,00;0,00
20211231;001;41;2007;L32100;100,00;100,00
20211231;001;41;2007;L32100;0,00;0,00
20211231;001;41;2007;L32100;0,00;0,00
20211231;001;41;2007;L32100;0,00;0,00
20211231;001;41;2007;L32100;100,00;100,00
20211231;001;41;2007;L32100;0,00;0,00
20211231;001;41;2007;L32200;100,00;100,00
20211231;001;41;2007;L32200;100,00;100,00
20211231;001;41;2007;L32200;0,00;0,00
20211231;001;41;2007;L32200;100,00;100,00
20211231;001;41;2007;L32200;0,00;0,00
20211231;001;41;2007;L32200;100,00;100,00
20211231;001;41;2007;L32200;0,00;0,00
20211231;001;41;2007;L32200;100,00;100,00
20211231;001;41;2007;L32200;0,00;0,00
20211231;001;41;2007;L32200;0,00;0,00
20211231;001;41;2008;L32100;100,00;100,00
20211231;001;41;2008;L32100;100,00;100,00
20211231;001;41;2008;L32100;100,00;100,00
20211231;001;41;2008;L32100;0,00;0,00
20211231;001;41;2008;L32100;100,00;100,00
20211231;001;41;2008;L32100;0,00;0,00
20211231;001;41;2008;L32100;0,00;0,00
20211231;001;41;2008;L32100;0,00;0,00
20211231;001;41;2008;L32100;100,00;100,00
20211231;001;41;2008;L32100;0,00;0,00
20211231;001;41;2008;L32200;100,00;100,00
20211231;001;41;2008;L32200;100,00;100,00
20211231;001;41;2008;L32200;100,00;100,00
20211231;001;41;2008;L32200;0,00;0,00
20211231;001;41;2008;L32200;100,00;100,00
20211231;001;41;2008;L32200;0,00;0,00
20211231;001;41;2008;L32200;100,00;100,00
20211231;001;41;2008;L32200;0,00;0,00
20211231;001;41;2008;L32200;0,00;0,00
20211231;001;41;2008;L32200;0,00;0,00
20211231;001;41;2009;L32100;100,00;100,00
20211231;001;41;2009;L32100;100,00;100,00
20211231;001;41;2009;L32100;0,00;0,00
20211231;001;41;2009;L32100;100,00;100,00
20211231;001;41;2009;L32100;0,00;0,00
20211231;001;41;2009;L32100;0,00;0,00
20211231;001;41;2009;L32100;100,00;100,00
20211231;001;41;2009;L32100;0,00;0,00
20211231;001;41;2009;L32100;100,00;100,00
20211231;001;41;2009;L32100;0,00;0,00
20211231;001;41;2009;L32200;100,00;100,00
20211231;001;41;2009;L32200;100,00;100,00
20211231;001;41;2009;L32200;100,00;100,00
20211231;001;41;2009;L32200;0,00;0,00
20211231;001;41;2009;L32200;100,00;100,00
20211231;001;41;2009;L32200;0,00;0,00
20211231;001;41;2009;L32200;100,00;100,00
20211231;001;41;2009;L32200;0,00;0,00
20211231;001;41;2009;L32200;0,00;0,00
20211231;001;41;2009;L32200;0,00;0,00
20211231;001;41;2010;L32100;100,00;100,00
20211231;001;41;2010;L32100;100,00;100,00
20211231;001;41;2010;L32100;0,00;0,00
20211231;001;41;2010;L32100;100,00;100,00
20211231;001;41;2010;L32100;0,00;0,00
20211231;001;41;2010;L32100;0,00;0,00
20211231;001;41;2010;L32100;100,00;100,00
20211231;001;41;2010;L32100;0,00;0,00
20211231;001;41;2010;L32100;100,00;100,00
20211231;001;41;2010;L32100;0,00;0,00
20211231;001;41;2010;L32200;100,00;100,00
20211231;001;41;2010;L32200;100,00;100,00
20211231;001;41;2010;L32200;100,00;100,00
20211231;001;41;2010;L32200;0,00;0,00
20211231;001;41;2010;L32200;100,00;100,00
20211231;001;41;2010;L32200;0,00;0,00
20211231;001;41;2010;L32200;100,00;100,00
20211231;001;41;2010;L32200;0,00;0,00
20211231;001;41;2010;L32200;0,00;0,00
20211231;001;41;2010;L32200;0,00;0,00
20211231;001;41;2011;L32100;100,00;100,00
20211231;001;41;2011;L32100;100,00;100,00
20211231;001;41;2011;L32100;0,00;0,00
20211231;001;41;2011;L32100;100,00;100,00
20211231;001;41;2011;L32100;0,00;0,00
20211231;001;41;2011;L32100;0,00;0,00
20211231;001;41;2011;L32100;100,00;100,00
20211231;001;41;2011;L32100;0,00;0,00
20211231;001;41;2011;L32100;100,00;100,00
20211231;001;41;2011;L32100;0,00;0,00
20211231;001;41;2011;L32200;100,00;100,00
20211231;001;41;2011;L32200;100,00;100,00
20211231;001;41;2011;L32200;0,00;0,00
20211231;001;41;2011;L32200;100,00;100,00
20211231;001;41;2011;L32200;0,00;0,00
20211231;001;41;2011;L32200;100,00;100,00
20211231;001;41;2011;L32200;0,00;0,00
20211231;001;41;2011;L32200;100,00;100,00
20211231;001;41;2011;L32200;0,00;0,00
20211231;001;41;2011;L32200;0,00;0,00
20211231;001;41;2012;L32100;100,00;100,00
20211231;001;41;2012;L32100;100,00;100,00
20211231;001;41;2012;L32100;0,00;0,00
20211231;001;41;2012;L32100;100,00;100,00
20211231;001;41;2012;L32100;0,00;0,00
20211231;001;41;2012;L32100;0,00;0,00
20211231;001;41;2012;L32100;100,00;100,00
20211231;001;41;2012;L32100;0,00;0,00
20211231;001;41;2012;L32100;100,00;100,00
20211231;001;41;2012;L32100;0,00;0,00
20211231;001;41;2012;L32200;100,00;100,00
20211231;001;41;2012;L32200;100,00;100,00
20211231;001;41;2012;L32200;100,00;100,00
20211231;001;41;2012;L32200;0,00;0,00
20211231;001;41;2012;L32200;100,00;100,00
20211231;001;41;2012;L32200;0,00;0,00
20211231;001;41;2012;L32200;100,00;100,00
20211231;001;41;2012;L32200;0,00;0,00
20211231;001;41;2012;L32200;0,00;0,00
20211231;001;41;2012;L32200;0,00;0,00
20211231;001;41;2013;L32100;100,00;100,00
20211231;001;41;2013;L32100;100,00;100,00
20211231;001;41;2013;L32100;0,00;0,00
20211231;001;41;2013;L32100;100,00;100,00
20211231;001;41;2013;L32100;0,00;0,00
20211231;001;41;2013;L32100;0,00;0,00
20211231;001;41;2013;L32100;100,00;100,00
20211231;001;41;2013;L32100;0,00;0,00
20211231;001;41;2013;L32100;100,00;100,00
20211231;001;41;2013;L32100;0,00;0,00
20211231;001;41;2013;L32200;100,00;100,00
20211231;001;41;2013;L32200;100,00;100,00
20211231;001;41;2013;L32200;100,00;100,00
20211231;001;41;2013;L32200;0,00;0,00
20211231;001;41;2013;L32200;100,00;100,00
20211231;001;41;2013;L32200;0,00;0,00
20211231;001;41;2013;L32200;100,00;100,00
20211231;001;41;2013;L32200;0,00;0,00
20211231;001;41;2013;L32200;0,00;0,00
20211231;001;41;2013;L32200;0,00;0,00
20211231;001;41;2014;L32100;100,00;100,00
20211231;001;41;2014;L32100;100,00;100,00
20211231;001;41;2014;L32100;0,00;0,00
20211231;001;41;2014;L32100;100,00;100,00
20211231;001;41;2014;L32100;0,00;0,00
20211231;001;41;2014;L32100;0,00;0,00
20211231;001;41;2014;L32100;100,00;100,00
20211231;001;41;2014;L32100;0,00;0,00
20211231;001;41;2014;L32100;100,00;100,00
20211231;001;41;2014;L32100;0,00;0,00
20211231;001;41;2014;L32200;100,00;100,00
20211231;001;41;2014;L32200;100,00;100,00
20211231;001;41;2014;L32200;100,00;100,00
20211231;001;41;2014;L32200;0,00;0,00
20211231;001;41;2014;L32200;100,00;100,00
20211231;001;41;2014;L32200;0,00;0,00
20211231;001;41;2014;L32200;100,00;100,00
20211231;001;41;2014;L32200;0,00;0,00
20211231;001;41;2014;L32200;0,00;0,00
20211231;001;41;2014;L32200;0,00;0,00
20211231;001;41;2015;L32100;100,00;100,00
20211231;001;41;2015;L32100;100,00;100,00
20211231;001;41;2015;L32100;0,00;0,00
20211231;001;41;2015;L32100;100,00;100,00
20211231;001;41;2015;L32100;0,00;0,00
20211231;001;41;2015;L32100;0,00;0,00
20211231;001;41;2015;L32100;100,00;100,00
20211231;001;41;2015;L32100;0,00;0,00
20211231;001;41;2015;L32100;100,00;100,00
20211231;001;41;2015;L32100;0,00;0,00
20211231;001;41;2015;L32200;100,00;100,00
20211231;001;41;2015;L32200;100,00;100,00
20211231;001;41;2015;L32200;100,00;100,00
20211231;001;41;2015;L32200;0,00;0,00
20211231;001;41;2015;L32200;100,00;100,00
20211231;001;41;2015;L32200;0,00;0,00
20211231;001;41;2015;L32200;100,00;100,00
20211231;001;41;2015;L32200;0,00;0,00
20211231;001;41;2015;L32200;0,00;0,00
20211231;001;41;2015;L32200;0,00;0,00
20211231;001;41;2016;L32100;100,00;100,00
20211231;001;41;2016;L32100;100,00;100,00
20211231;001;41;2016;L32100;0,00;0,00
20211231;001;41;2016;L32100;100,00;100,00
20211231;001;41;2016;L32100;0,00;0,00
20211231;001;41;2016;L32100;0,00;0,00
20211231;001;41;2016;L32100;100,00;100,00
20211231;001;41;2016;L32100;0,00;0,00
20211231;001;41;2016;L32100;100,00;100,00
20211231;001;41;2016;L32100;0,00;0,00
20211231;001;41;2016;L32200;100,00;100,00
20211231;001;41;2016;L32200;100,00;100,00
20211231;001;41;2016;L32200;100,00;100,00
20211231;001;41;2016;L32200;0,00;0,00
20211231;001;41;2016;L32200;100,00;100,00
20211231;001;41;2016;L32200;0,00;0,00
20211231;001;41;2016;L32200;100,00;100,00
20211231;001;41;2016;L32200;0,00;0,00
20211231;001;41;2016;L32200;0,00;0,00
20211231;001;41;2016;L32200;0,00;0,00
20211231;001;41;2017;L32100;100,00;100,00
20211231;001;41;2017;L32100;100,00;100,00
20211231;001;41;2017;L32100;0,00;0,00
20211231;001;41;2017;L32100;100,00;100,00
20211231;001;41;2017;L32100;0,00;0,00
20211231;001;41;2017;L32100;0,00;0,00
20211231;001;41;2017;L32100;100,00;100,00
20211231;001;41;2017;L32100;0,00;0,00
20211231;001;41;2017;L32100;100,00;100,00
20211231;001;41;2017;L32100;0,00;0,00
20211231;001;41;2017;L32200;100,00;100,00
20211231;001;41;2017;L32200;100,00;100,00
20211231;001;41;2017;L32200;100,00;100,00
20211231;001;41;2017;L32200;0,00;0,00
20211231;001;41;2017;L32200;100,00;100,00
20211231;001;41;2017;L32200;0,00;0,00
20211231;001;41;2017;L32200;100,00;100,00
20211231;001;41;2017;L32200;0,00;0,00
20211231;001;41;2017;L32200;0,00;0,00
20211231;001;41;2017;L32200;0,00;0,00
20211231;001;41;2018;L32100;100,00;100,00
20211231;001;41;2018;L32100;100,00;100,00
20211231;001;41;2018;L32100;0,00;0,00
20211231;001;41;2018;L32100;100,00;100,00
20211231;001;41;2018;L32100;0,00;0,00
20211231;001;41;2018;L32100;0,00;0,00
20211231;001;41;2018;L32100;100,00;100,00
20211231;001;41;2018;L32100;0,00;0,00
20211231;001;41;2018;L32100;100,00;100,00
20211231;001;41;2018;L32100;0,00;0,00
20211231;001;41;2018;L32200;100,00;100,00
20211231;001;41;2018;L32200;100,00;100,00
20211231;001;41;2018;L32200;100,00;100,00
20211231;001;41;2018;L32200;0,00;0,00
20211231;001;41;2018;L32200;100,00;100,00
20211231;001;41;2018;L32200;0,00;0,00
20211231;001;41;2018;L32200;100,00;100,00
20211231;001;41;2018;L32200;0,00;0,00
20211231;001;41;2018;L32200;0,00;0,00
20211231;001;41;2018;L32200;0,00;0,00
20211231;001;41;2019;L32100;100,00;100,00
20211231;001;41;2019;L32100;100,00;100,00
20211231;001;41;2019;L32100;0,00;0,00
20211231;001;41;2019;L32100;100,00;100,00
20211231;001;41;2019;L32100;0,00;0,00
20211231;001;41;2019;L32100;0,00;0,00
20211231;001;41;2019;L32100;100,00;100,00
20211231;001;41;2019;L32100;0,00;0,00
20211231;001;41;2019;L32100;100,00;100,00
20211231;001;41;2019;L32100;0,00;0,00
20211231;001;41;2019;L32200;100,00;100,00
20211231;001;41;2019;L32200;100,00;100,00
20211231;001;41;2019;L32200;100,00;100,00
20211231;001;41;2019;L32200;0,00;0,00
20211231;001;41;2019;L32200;100,00;100,00
20211231;001;41;2019;L32200;0,00;0,00
20211231;001;41;2019;L32200;100,00;100,00
20211231;001;41;2019;L32200;0,00;0,00
20211231;001;41;2019;L32200;0,00;0,00
20211231;001;41;2019;L32200;0,00;0,00
20211231;001;41;2020;L32100;100,00;100,00
20211231;001;41;2020;L32100;100,00;100,00
20211231;001;41;2020;L32100;0,00;0,00
20211231;001;41;2020;L32100;100,00;100,00
20211231;001;41;2020;L32100;0,00;0,00
20211231;001;41;2020;L32100;0,00;0,00
20211231;001;41;2020;L32100;100,00;100,00
20211231;001;41;2020;L32100;0,00;0,00
20211231;001;41;2020;L32100;100,00;100,00
20211231;001;41;2020;L32100;0,00;0,00
20211231;001;41;2020;L32200;100,00;100,00
20211231;001;41;2020;L32200;100,00;100,00
20211231;001;41;2020;L32200;100,00;100,00
20211231;001;41;2020;L32200;0,00;0,00
20211231;001;41;2020;L32200;100,00;100,00
20211231;001;41;2020;L32200;0,00;0,00
20211231;001;41;2020;L32200;100,00;100,00
20211231;001;41;2020;L32200;0,00;0,00
20211231;001;41;2020;L32200;0,00;0,00
20211231;001;41;2020;L32200;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32100;100,00;100,00
20211231;001;41;2021;L32100;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;100,00;100,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;41;2021;L32200;0,00;0,00
20211231;001;42;2002;L33100;100,00;100,00
20211231;001;42;2002;L33100;0,00;0,00
20211231;001;42;2002;L33100;100,00;100,00
20211231;001;42;2002;L33100;0,00;0,00
20211231;001;42;2002;L33100;100,00;100,00
20211231;001;42;2002;L33100;0,00;0,00
20211231;001;42;2002;L33100;100,00;100,00
20211231;001;42;2002;L33100;0,00;0,00
20211231;001;42;2002;L33100;100,00;100,00
20211231;001;42;2002;L33100;0,00;0,00
20211231;001;42;2002;L33200;100,00;100,00
20211231;001;42;2002;L33200;100,00;100,00
20211231;001;42;2002;L33200;0,00;0,00
20211231;001;42;2002;L33200;100,00;100,00
20211231;001;42;2002;L33200;0,00;0,00
20211231;001;42;2002;L33200;100,00;100,00
20211231;001;42;2002;L33200;0,00;0,00
20211231;001;42;2002;L33200;0,00;0,00
20211231;001;42;2002;L33200;0,00;0,00
20211231;001;42;2002;L33200;100,00;100,00
20211231;001;42;2002;L33300;100,00;100,00
20211231;001;42;2002;L33300;100,00;100,00
20211231;001;42;2002;L33300;0,00;0,00
20211231;001;42;2002;L33300;100,00;100,00
20211231;001;42;2002;L33300;0,00;0,00
20211231;001;42;2002;L33300;100,00;100,00
20211231;001;42;2002;L33300;0,00;0,00
20211231;001;42;2002;L33300;0,00;0,00
20211231;001;42;2002;L33300;0,00;0,00
20211231;001;42;2002;L33300;100,00;100,00
20211231;001;42;2003;L33100;100,00;100,00
20211231;001;42;2003;L33100;0,00;0,00
20211231;001;42;2003;L33100;100,00;100,00
20211231;001;42;2003;L33100;0,00;0,00
20211231;001;42;2003;L33100;100,00;100,00
20211231;001;42;2003;L33100;0,00;0,00
20211231;001;42;2003;L33100;100,00;100,00
20211231;001;42;2003;L33100;0,00;0,00
20211231;001;42;2003;L33100;100,00;100,00
20211231;001;42;2003;L33100;0,00;0,00
20211231;001;42;2003;L33200;100,00;100,00
20211231;001;42;2003;L33200;0,00;0,00
20211231;001;42;2003;L33200;100,00;100,00
20211231;001;42;2003;L33200;0,00;0,00
20211231;001;42;2003;L33200;100,00;100,00
20211231;001;42;2003;L33200;0,00;0,00
20211231;001;42;2003;L33200;100,00;100,00
20211231;001;42;2003;L33200;0,00;0,00
20211231;001;42;2003;L33200;0,00;0,00
20211231;001;42;2003;L33200;100,00;100,00
20211231;001;42;2003;L33300;100,00;100,00
20211231;001;42;2003;L33300;0,00;0,00
20211231;001;42;2003;L33300;100,00;100,00
20211231;001;42;2003;L33300;0,00;0,00
20211231;001;42;2003;L33300;100,00;100,00
20211231;001;42;2003;L33300;0,00;0,00
20211231;001;42;2003;L33300;100,00;100,00
20211231;001;42;2003;L33300;0,00;0,00
20211231;001;42;2003;L33300;0,00;0,00
20211231;001;42;2003;L33300;100,00;100,00
20211231;001;42;2004;L33100;100,00;100,00
20211231;001;42;2004;L33100;0,00;0,00
20211231;001;42;2004;L33100;100,00;100,00
20211231;001;42;2004;L33100;0,00;0,00
20211231;001;42;2004;L33100;100,00;100,00
20211231;001;42;2004;L33100;0,00;0,00
20211231;001;42;2004;L33100;100,00;100,00
20211231;001;42;2004;L33100;0,00;0,00
20211231;001;42;2004;L33100;100,00;100,00
20211231;001;42;2004;L33100;0,00;0,00
20211231;001;42;2004;L33200;100,00;100,00
20211231;001;42;2004;L33200;0,00;0,00
20211231;001;42;2004;L33200;100,00;100,00
20211231;001;42;2004;L33200;0,00;0,00
